-208.5721	0.5067
-208.5475	0.0603
-208.5475	0.0603
-208.5234	-0.3862
-208.4969	-0.8325
-208.4648	-1.2785
-208.4279	-1.7240
-208.3914	-2.1697
-208.3615	-2.6158
-208.3373	-3.0622
-208.3126	-3.5087
-208.2819	-3.9547
-208.2478	-4.4005
-208.2176	-4.8466
-208.1958	-5.2932
-208.1799	-5.7400
-208.1633	-6.1868
-208.1430	-6.6335
-208.1222	-7.0801
-208.1061	-7.5269
-208.0968	-7.9740
-208.0931	-8.4211
-208.0938	-8.8682
-208.0975	-9.3153
-208.1022	-9.7624
-208.1066	-10.2094
-208.1133	-10.6565
-208.1262	-11.1034
-208.1478	-11.5500
-208.1749	-11.9963
-208.2019	-12.4426
-208.2251	-12.8891
-208.2482	-13.3356
-208.2769	-13.7818
-208.3118	-14.2276
-208.3493	-14.6731
-208.3841	-15.1189
-208.4153	-15.5649
-208.4470	-16.0109
-208.4825	-16.4566
-208.5206	-16.9021
-208.5576	-17.3477
-208.5898	-17.7936
-208.6183	-18.2398
-208.6476	-18.6860
-208.6799	-19.1319
-208.7123	-19.5779
-208.7399	-20.0241
-208.7602	-20.4708
-208.7744	-20.9177
-208.7851	-21.3646
-208.7938	-21.8117
-208.7995	-22.2587
-208.8005	-22.7059
-208.7959	-23.1529
-208.7851	-23.5999
-208.7670	-24.0467
-208.7415	-24.4931
-208.7081	-24.9389
-208.6660	-25.3841
-208.6163	-25.8284
-208.5620	-26.2722
-208.5060	-26.7158
-208.4432	-27.1585
-208.3594	-27.5977
-208.2490	-28.0309
-208.1357	-28.4635
-208.0918	-28.9084
-207.9892	-29.3436
-207.7556	-29.7248
-207.4815	-30.0781
-207.2137	-30.4361
-207.0576	-30.8571
-207.2810	-31.2432
-207.4592	-31.6525
-207.2807	-32.0627
-206.9701	-32.3839
-206.6316	-32.6761
-206.2725	-32.9424
-205.8888	-33.1720
-205.4821	-33.3578
-205.0551	-33.4902
-204.6141	-33.5643
-204.1688	-33.6048
-203.7249	-33.6575
-203.2895	-33.7592
-202.8652	-33.9003
-202.4394	-34.0367
-202.0073	-34.1515
-201.5716	-34.2520
-201.1344	-34.3456
-200.6961	-34.4340
-200.2564	-34.5150
-199.8151	-34.5872
-199.3725	-34.6502
-198.9287	-34.7046
-198.4841	-34.7515
-198.0388	-34.7921
-197.5932	-34.8291
-197.1474	-34.8637
-196.7015	-34.8960
-196.2553	-34.9249
-195.8089	-34.9496
-195.3622	-34.9697
-194.9154	-34.9847
-194.4684	-34.9952
-194.0214	-35.0047
-193.5744	-35.0174
-193.1276	-35.0330
-192.6807	-35.0464
-192.2336	-35.0525
-191.7865	-35.0512
-191.3394	-35.0490
-190.8923	-35.0518
-190.4452	-35.0589
-189.9981	-35.0632
-189.5510	-35.0592
-189.1040	-35.0489
-188.6570	-35.0384
-188.2100	-35.0332
-187.7629	-35.0307
-187.3158	-35.0248
-186.8688	-35.0122
-186.4220	-34.9959
-185.9752	-34.9799
-185.5283	-34.9664
-185.0814	-34.9535
-184.6345	-34.9376
-184.1878	-34.9183
-183.7412	-34.8969
-183.2947	-34.8750
-182.8481	-34.8536
-182.4015	-34.8323
-181.9549	-34.8108
-181.5083	-34.7883
-181.0619	-34.7641
-180.6155	-34.7376
-180.1693	-34.7099
-179.7230	-34.6833
-179.2765	-34.6587
-178.8301	-34.6339
-178.3838	-34.6066
-177.9378	-34.5760
-177.4917	-34.5449
-177.0455	-34.5167
-176.5991	-34.4911
-176.1528	-34.4648
-175.7066	-34.4352
-175.2607	-34.4028
-174.8147	-34.3716
-174.3684	-34.3441
-173.9220	-34.3186
-173.4757	-34.2918
-173.0296	-34.2620
-172.5836	-34.2310
-172.1374	-34.2024
-171.6910	-34.1767
-171.2445	-34.1522
-170.7982	-34.1266
-170.3519	-34.0993
-169.9056	-34.0724
-169.4592	-34.0474
-169.0127	-34.0240
-168.5661	-34.0015
-168.1196	-33.9793
-167.6730	-33.9568
-167.2265	-33.9343
-166.7799	-33.9119
-166.3333	-33.8905
-165.8866	-33.8712
-165.4398	-33.8538
-164.9931	-33.8365
-164.5464	-33.8173
-164.0997	-33.7971
-163.6530	-33.7785
-163.2061	-33.7633
-162.7592	-33.7501
-162.3124	-33.7351
-161.8656	-33.7172
-161.4189	-33.6987
-160.9720	-33.6835
-160.5250	-33.6725
-160.0780	-33.6620
-159.6311	-33.6480
-159.1844	-33.6309
-158.7375	-33.6148
-158.2906	-33.6034
-157.8435	-33.5958
-157.3965	-33.5863
-156.9496	-33.5718
-156.5028	-33.5556
-156.0559	-33.5426
-155.6088	-33.5348
-155.1618	-33.5287
-154.7148	-33.5187
-154.2679	-33.5038
-153.8210	-33.4890
-153.3740	-33.4788
-152.9270	-33.4735
-152.4799	-33.4673
-152.0329	-33.4555
-151.5861	-33.4403
-151.1392	-33.4270
-150.6921	-33.4196
-150.2450	-33.4150
-149.7980	-33.4067
-149.3511	-33.3930
-148.9042	-33.3776
-148.4573	-33.3664
-148.0102	-33.3603
-147.5631	-33.3544
-147.1161	-33.3433
-146.6693	-33.3276
-146.2224	-33.3127
-145.7754	-33.3026
-145.3284	-33.2965
-144.8813	-33.2879
-144.4344	-33.2736
-143.9877	-33.2568
-143.5408	-33.2426
-143.0937	-33.2337
-142.6467	-33.2262
-142.1997	-33.2146
-141.7529	-33.1980
-141.3061	-33.1810
-140.8592	-33.1682
-140.4122	-33.1598
-139.9652	-33.1505
-139.5183	-33.1359
-139.0715	-33.1182
-138.6247	-33.1020
-138.1777	-33.0909
-137.7307	-33.0824
-137.2837	-33.0704
-136.8369	-33.0540
-136.3902	-33.0359
-135.9433	-33.0215
-135.4963	-33.0115
-135.0493	-33.0020
-134.6024	-32.9880
-134.1556	-32.9701
-133.7088	-32.9530
-133.2619	-32.9403
-132.8149	-32.9313
-132.3679	-32.9202
-131.9211	-32.9042
-131.4743	-32.8860
-131.0275	-32.8704
-130.5805	-32.8598
-130.1335	-32.8505
-129.6866	-32.8375
-129.2398	-32.8199
-128.7930	-32.8022
-128.3461	-32.7886
-127.8991	-32.7792
-127.4521	-32.7689
-127.0053	-32.7535
-126.5585	-32.7354
-126.1117	-32.7188
-125.6648	-32.7071
-125.2177	-32.6979
-124.7708	-32.6854
-124.3240	-32.6684
-123.8773	-32.6502
-123.4304	-32.6353
-122.9834	-32.6248
-122.5364	-32.6145
-122.0896	-32.5998
-121.6428	-32.5817
-121.1960	-32.5642
-120.7491	-32.5509
-120.3021	-32.5407
-119.8552	-32.5283
-119.4084	-32.5116
-118.9617	-32.4928
-118.5149	-32.4762
-118.0679	-32.4641
-117.6209	-32.4529
-117.1741	-32.4382
-116.7273	-32.4197
-116.2806	-32.4010
-115.8338	-32.3855
-115.3868	-32.3736
-114.9399	-32.3605
-114.4931	-32.3432
-114.0464	-32.3237
-113.5997	-32.3053
-113.1528	-32.2907
-112.7059	-32.2777
-112.2591	-32.2620
-111.8124	-32.2427
-111.3657	-32.2226
-110.9189	-32.2051
-110.4720	-32.1909
-110.0252	-32.1763
-109.5784	-32.1584
-109.1318	-32.1383
-108.6851	-32.1190
-108.2382	-32.1032
-107.7913	-32.0895
-107.3445	-32.0739
-106.8978	-32.0548
-106.4511	-32.0348
-106.0044	-32.0169
-105.5575	-32.0028
-105.1106	-31.9893
-104.6638	-31.9724
-104.2171	-31.9527
-103.7704	-31.9332
-103.3236	-31.9169
-102.8767	-31.9035
-102.4298	-31.8887
-101.9830	-31.8705
-101.5364	-31.8503
-101.0897	-31.8315
-100.6428	-31.8162
-100.1959	-31.8027
-99.7491	-31.7866
-99.3024	-31.7673
-98.8557	-31.7474
-98.4090	-31.7299
-97.9621	-31.7156
-97.5152	-31.7012
-97.0684	-31.6835
-96.6218	-31.6632
-96.1751	-31.6432
-95.7283	-31.6263
-95.2814	-31.6121
-94.8346	-31.5964
-94.3879	-31.5774
-93.9412	-31.5578
-93.4944	-31.5410
-93.0474	-31.5298
-92.6004	-31.5202
-92.1535	-31.5077
-91.7066	-31.4923
-91.2597	-31.4785
-90.8127	-31.4713
-90.3656	-31.4700
-89.9184	-31.4689
-89.4714	-31.4631
-89.0243	-31.4551
-88.5772	-31.4510
-88.1301	-31.4537
-87.6831	-31.4595
-87.2360	-31.4621
-86.7888	-31.4593
-86.3417	-31.4565
-85.8946	-31.4590
-85.4476	-31.4668
-85.0005	-31.4742
-84.5534	-31.4764
-84.1063	-31.4747
-83.6592	-31.4753
-83.2121	-31.4816
-82.7651	-31.4901
-82.3180	-31.4955
-81.8709	-31.4945
-81.4238	-31.4921
-80.9767	-31.4940
-80.5296	-31.5004
-80.0826	-31.5061
-79.6354	-31.5054
-79.1884	-31.4995
-78.7413	-31.4937
-78.2942	-31.4932
-77.8471	-31.4954
-77.4000	-31.4938
-76.9529	-31.4851
-76.5060	-31.4726
-76.0590	-31.4620
-75.6119	-31.4554
-75.1649	-31.4490
-74.7179	-31.4377
-74.2711	-31.4205
-73.8244	-31.4008
-73.3778	-31.3807
-72.9311	-31.3617
-72.4844	-31.3421
-72.0378	-31.3203
-71.5914	-31.2952
-71.1453	-31.2654
-70.6995	-31.2304
-70.2540	-31.1929
-69.8084	-31.1565
-69.3626	-31.1218
-68.9171	-31.0844
-68.4722	-31.0397
-68.0281	-30.9876
-67.5844	-30.9323
-67.1406	-30.8782
-66.6967	-30.8252
-66.2530	-30.7698
-65.8099	-30.7096
-65.3677	-30.6436
-64.9265	-30.5715
-64.4862	-30.4937
-64.0465	-30.4124
-63.6069	-30.3308
-63.1672	-30.2497
-62.7281	-30.1654
-62.2904	-30.0743
-61.8542	-29.9759
-61.4194	-29.8717
-60.9857	-29.7633
-60.5525	-29.6523
-60.1200	-29.5390
-59.6880	-29.4236
-59.2571	-29.3043
-58.8281	-29.1785
-58.4016	-29.0444
-57.9771	-28.9039
-57.5541	-28.7591
-57.1319	-28.6119
-56.7107	-28.4618
-56.2907	-28.3087
-55.8722	-28.1512
-55.4562	-27.9872
-55.0434	-27.8154
-54.6338	-27.6361
-54.2268	-27.4512
-53.8214	-27.2626
-53.4176	-27.0707
-53.0151	-26.8760
-52.6143	-26.6778
-52.2161	-26.4744
-51.8218	-26.2636
-51.4319	-26.0447
-51.0461	-25.8187
-50.6639	-25.5867
-50.2847	-25.3499
-49.9077	-25.1095
-49.5323	-24.8666
-49.1594	-24.6199
-48.7903	-24.3675
-48.4264	-24.1078
-48.0680	-23.8404
-47.7154	-23.5656
-47.3680	-23.2841
-47.0248	-22.9975
-46.6837	-22.7085
-46.3441	-22.4176
-46.0073	-22.1235
-45.6750	-21.8244
-45.3477	-21.5198
-45.0258	-21.2095
-44.7093	-20.8937
-44.3971	-20.5736
-44.0868	-20.2517
-43.7766	-19.9297
-43.4674	-19.6067
-43.1620	-19.2802
-42.8617	-18.9489
-42.5661	-18.6134
-42.2746	-18.2745
-41.9864	-17.9327
-41.6999	-17.5894
-41.4132	-17.2463
-41.1270	-16.9028
-40.8441	-16.5565
-40.5673	-16.2054
-40.2959	-15.8501
-40.0270	-15.4928
-39.7573	-15.1362
-39.4873	-14.7798
-39.2194	-14.4219
-38.9554	-14.0610
-38.6948	-13.6978
-38.4363	-13.3329
-38.1789	-12.9673
-37.9220	-12.6013
-37.6654	-12.2353
-37.4077	-11.8698
-37.1464	-11.5071
-36.8788	-11.1488
-36.6042	-10.7960
-36.3253	-10.4465
-36.0460	-10.0974
-35.7695	-9.7460
-35.4979	-9.3908
-35.2329	-9.0307
-34.9771	-8.6640
-34.7343	-8.2886
-34.5079	-7.9030
-34.2989	-7.5078
-34.1066	-7.1041
-33.9301	-6.6933
-33.7698	-6.2759
-33.6257	-5.8527
-33.4969	-5.4245
-33.3823	-4.9923
-33.2804	-4.5570
-33.1912	-4.1189
-33.1139	-3.6785
-33.0484	-3.2362
-32.9942	-2.7924
-32.9511	-2.3473
-32.9188	-1.9014
-32.8966	-1.4548
-32.8837	-1.0079
-32.8802	-0.5608
-32.8863	-0.1137
-32.9019	0.3331
-32.9267	0.7795
-32.9602	1.2254
-33.0022	1.6705
-33.0514	2.1149
-33.1071	2.5585
-33.1685	3.0014
-33.2356	3.4435
-33.3086	3.8846
