0.0080	0.1760
0.0076	-0.3220
0.0066	-0.8338
0.0050	-1.3318
0.0029	-1.8437
0.0004	-2.3416
-0.0023	-2.8535
-0.0049	-3.3514
-0.0074	-3.8633
-0.0097	-4.3612
-0.0116	-4.8731
-0.0130	-5.3849
-0.0139	-5.8829
-0.0144	-6.3947
-0.0145	-6.8927
-0.0142	-7.4045
-0.0137	-7.9025
-0.0130	-8.4005
-0.0123	-8.8985
-0.0117	-9.3965
-0.0112	-9.8945
-0.0110	-10.3925
-0.0111	-10.8905
-0.0115	-11.3885
-0.0123	-11.8865
-0.0133	-12.3844
-0.0147	-12.8824
-0.0162	-13.3804
-0.0179	-13.8784
-0.0196	-14.3764
-0.0212	-14.8744
-0.0227	-15.3724
-0.0241	-15.8704
-0.0252	-16.3684
-0.0261	-16.8664
-0.0267	-17.3643
-0.0272	-17.8623
-0.0274	-18.3742
-0.0275	-18.8722
-0.0275	-19.3702
-0.0274	-19.8681
-0.0274	-20.3800
-0.0275	-20.8780
-0.0278	-21.3760
-0.0282	-21.8878
-0.0288	-22.3858
-0.0295	-22.8838
-0.0304	-23.3956
-0.0315	-23.8936
-0.0326	-24.3916
-0.0338	-24.9034
-0.0350	-25.4014
-0.0362	-25.8994
-0.0373	-26.3974
-0.0383	-26.9092
-0.0392	-27.4072
-0.0400	-27.9052
-0.0406	-28.4170
-0.0411	-28.9150
-0.0416	-29.4130
-0.0419	-29.9110
-0.0423	-30.4090
-0.0426	-30.9070
-0.0429	-31.4050
-0.0432	-31.9029
-0.0437	-32.4148
-0.0442	-32.9128
-0.0448	-33.4108
-0.0455	-33.9087
-0.0463	-34.4067
-0.0472	-34.9047
-0.0481	-35.4027
-0.0491	-35.9007
-0.0500	-36.3987
-0.0510	-36.8967
-0.0520	-37.4085
-0.0528	-37.9065
-0.0537	-38.4045
-0.0544	-38.9025
-0.0551	-39.4005
-0.0557	-39.9123
-0.0563	-40.4103
-0.0568	-40.9083
-0.0573	-41.4063
-0.0577	-41.9181
-0.0582	-42.4161
-0.0587	-42.9141
-0.0593	-43.4121
-0.0599	-43.9239
-0.0605	-44.4219
-0.0612	-44.9199
-0.0619	-45.4179
-0.0627	-45.9297
-0.0635	-46.4277
-0.0644	-46.9257
-0.0653	-47.4237
-0.0661	-47.9217
-0.0670	-48.4335
-0.0678	-48.9315
-0.0686	-49.4295
-0.0693	-49.9275
-0.0700	-50.4255
-0.0707	-50.9373
-0.0713	-51.4353
-0.0719	-51.9333
-0.0724	-52.4313
-0.0729	-52.9293
-0.0735	-53.4273
-0.0740	-53.9391
-0.0746	-54.4371
-0.0752	-54.9351
-0.0758	-55.4331
-0.0764	-55.9310
-0.0771	-56.4290
-0.0779	-56.9409
-0.0786	-57.4389
-0.0795	-57.9368
-0.0803	-58.4348
-0.0811	-58.9328
-0.0820	-59.4447
-0.0828	-59.9426
-0.0836	-60.4406
-0.0844	-60.9386
-0.0852	-61.4366
-0.0859	-61.9484
-0.0865	-62.4464
-0.0871	-62.9444
-0.0877	-63.4424
-0.0882	-63.9404
-0.0888	-64.4522
-0.0893	-64.9502
-0.0898	-65.4482
-0.0903	-65.9462
-0.0909	-66.4442
-0.0915	-66.9422
-0.0921	-67.4540
-0.0929	-67.9520
-0.0936	-68.4500
-0.0944	-68.9480
-0.0953	-69.4460
-0.0962	-69.9440
-0.0971	-70.4558
-0.0981	-70.9538
-0.0989	-71.4518
-0.0998	-71.9498
-0.1006	-72.4616
-0.1014	-72.9596
-0.1020	-73.4576
-0.1026	-73.9556
-0.1032	-74.4674
-0.1036	-74.9654
-0.1040	-75.4634
-0.1044	-75.9614
-0.1048	-76.4732
-0.1052	-76.9712
-0.1056	-77.4692
-0.1061	-77.9672
-0.1067	-78.4790
-0.1074	-78.9770
-0.1082	-79.4750
-0.1091	-79.9730
-0.1102	-80.4710
-0.1113	-80.9690
-0.1124	-81.4670
-0.1136	-81.9649
-0.1147	-82.4768
-0.1158	-82.9748
-0.1167	-83.4728
-0.1176	-83.9707
-0.1182	-84.4687
-0.1187	-84.9667
-0.1190	-85.4647
-0.1192	-85.9627
-0.1192	-86.4745
-0.1192	-86.9725
-0.1191	-87.4705
-0.1191	-87.9685
-0.1191	-88.4665
-0.1194	-88.9645
-0.1199	-89.4625
-0.1208	-89.9743
-0.1219	-90.4723
-0.1234	-90.9703
-0.1252	-91.4683
-0.1273	-91.9663
-0.1295	-92.4781
-0.1317	-92.9761
-0.1338	-93.4879
-0.1353	-93.9859
-0.1362	-94.4977
-0.1360	-94.9957
-0.1343	-95.5075
-0.1308	-96.0193
-0.1250	-96.5311
-0.1164	-97.0429
-0.1046	-97.5546
-0.0891	-98.0662
-0.0690	-98.5914
-0.0447	-99.1027
-0.0156	-99.6137
0.0198	-100.1381
0.0599	-100.6484
0.1059	-101.1581
0.1593	-101.6811
0.2176	-102.1896
0.2821	-102.6973
0.3529	-103.2042
0.4322	-103.7239
0.5158	-104.2288
0.6055	-104.7327
0.7014	-105.2355
0.8061	-105.7506
0.9141	-106.2509
1.0279	-106.7499
1.1474	-107.2476
1.2761	-107.7572
1.4070	-108.2520
1.5434	-108.7453
1.6893	-109.2504
1.8369	-109.7404
1.9944	-110.2419
2.1577	-110.7416
2.3225	-111.2261
2.4977	-111.7217
2.6792	-112.2151
2.8669	-112.7061
3.0611	-113.1946
3.2618	-113.6804
3.4692	-114.1634
3.6833	-114.6434
3.9044	-115.1203
4.1325	-115.5939
4.3677	-116.0640
4.6101	-116.5304
4.8598	-116.9930
5.1169	-117.4515
5.3814	-117.9058
5.6535	-118.3555
5.9332	-118.8006
6.2206	-119.2407
6.5159	-119.6755
6.8111	-120.0937
7.1306	-120.5284
7.4501	-120.9458
7.7779	-121.3567
8.1141	-121.7608
8.4587	-122.1578
8.8210	-122.5575
9.1823	-122.9392
9.5615	-123.3230
9.9488	-123.6985
10.3337	-124.0566
10.7357	-124.4163
11.1339	-124.7595
11.5483	-125.1048
11.9572	-125.4352
12.3702	-125.7603
12.7868	-126.0810
13.2060	-126.3981
13.6161	-126.7043
14.0273	-127.0091
14.4389	-127.3133
14.8390	-127.6098
15.2381	-127.9077
15.6354	-128.2079
16.0193	-128.5030
16.3893	-128.7933
